relative_path	type	size_bytes	sha256_or_link	classification	evidence	fix_branch	archive_branch	fix_ignore_allowed
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_015.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582794	78c2b83c8e642a04495cd17958ee0f5d4e3e927af2b5686b9478cb5f6d8dafef	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_016.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582000	d4e31bf6019bc3a73e29a4997306f07c47e6aa09f231940181624152d4fa6dbf	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_017.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581286	e9de9772401137065ebfdc15e5dee7515382ad8801ac141fc89cf5bb3d91a797	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_018.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581772	2499d28837d4a90cb21e3146aa786c65928342d44a49bb3c29f9dca86a8e8dc1	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_019.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582450	bdabb66eedd0a1f0b4ee6066360b1b09fd30d974c822dc34cd450ee2585cbd7c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_020.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582725	3a336cc3a34579baaf78f0f2e4b11b8f80c38d23f700d74f855b7086a5f063fb	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_021.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	583491	7885a07bdb75c7c5ad1529b6a66879debd9f1946f72c7de25d82accab9893e0f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_022.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	580953	d9e0df660b36f4048fd70e5c872ca95d7ad01529d9ce01e96a0607023c2b1e1a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_023.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581146	d54ae6c7fc6c7369da1f1f641d7dcd5a710db49d0b8b237b77ec0415bfa4ffe4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_024.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582037	5ee7f341e4a42dca4c257b5bd0744450d5a447ad7fba5423a2d29123197ef53d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_025.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581109	daf31da806e6deeb2f640192f1e726ae57a93e697277e6a079107448f47599ce	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_026.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581848	4b9982120ea009a6e8088d217809cd25c75b3cc384d9a0eaaa76093046afee1e	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_027.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582604	89a638910959bb038df832c20495b99318ba757049a1dcf53047876392151b99	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_028.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582746	6194a171620dd32bc6705aead9729904a2d480d09c440b9ba242ac5b0954ad97	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_029.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581675	f4b69851c5d500b59f131cfa157aae32c76412bb1fa94ff0ffa8b6fafc2c8c9a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_030.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581772	87d8aca7bdf6c0f30d64bec2d12ac0425c471ed234c3983f472d1b2243b93ddc	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_031.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581011	f11592f7567538a2dee5fc25fe7e62a244735bd2616f93a7bb7fa835cd982095	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_032.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582238	bf48f6005d762c0cd80c08b7b7497181ffe54caed7bd92aebd282c5efe53114c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_033.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582342	2b14f54f5f1296ffe053574882861f131065b03a369d81588b39e2963faeff73	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_034.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581275	8c7a7cec825500bd570d832d654fc2ef848fe0818e441770d81479c339f07c21	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_035.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582254	7d46b929b3c91ced36a78d1039ea30a7af7437c2d9a1372a530eac772edeb8c5	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_036.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581300	67083a175f94ecedfca643145fdae570f9f272202bf610748ec292823ffd9b16	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_037.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582045	a64445aa4286083e06f8d21f444168094f730301eec7272e764e8dc9291df0dc	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_038.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	581401	67590265d7312c4e01d10ad715a179951b8892507b194d353ea5f6f33c6ff6ae	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_039.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582551	9f4cd92b0de503c1c720c93a8d756a4fe85db277dbf3a5d7118cdaa3919b1598	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/original/place_2_040.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582768	3d661430addcd474a6b29fe513faec91e686a0bddcc5b9ae40c314df6bbdc0a1	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_001.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99048	8bf761c7875e81f71c51ce2975b08bfd4f730cae49e47c9ccd894fa3547085e9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_002.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99471	d8cc0cde9afb63f02242c862c0612768295a36582f1765d574012f75c036a507	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_003.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99355	efffb3f6aad0ea96e51c79d71fd02481949f11403d09c063ea6b63e4f6e0e54d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_004.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99259	03817ef0766d65c09e391abc68d0b61bc683749e4c212dd8a237e5a24964c529	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_005.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99193	28da3a3440c57d9b49ba9c215c0d216791013eef22c99245b9ee23bd23df3366	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_006.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99304	e9c0439d3b727e0bb5ce661319bd5e713062f44c3d4ef5a36f20387ee31fb71f	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_007.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99212	55a470b82e2d960ac6bdeb3cd98a888dc0ab608e85e37f6e5d37090438994ff9	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_008.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99470	5914970b6c3ebc0731eef20ea88d0edc45e13fbe0f807b9070e7382d2b69bc00	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_009.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98967	831b284f4f1d2cd5a7e77f68ffab4339ad2752cb767af900e0d1f6a694a83140	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_010.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99235	032a756240ff811ed0682f191fc56b45a60d617e9dbd286ba68bc984538038fa	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_011.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99657	60719d33652e06fbb25491174f77adec1c17c73be5c19586fa56716b4af8dbd8	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_012.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99237	6e9f773d0f5973cb7f4a28b1932b28cad01d68b4dea07d21f6c9d093e8b24a1b	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_013.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99614	36508468918fca4e5815607ab19643a2fc37b08f79330621d939c4aea8c1fc97	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_014.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99289	0f248eba41084f27c7420ae1726eb8a0908f39b65c6e92fd7ac925ccc999609e	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_015.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99917	e954d762943cd2aa05e1bb4db5a5184443ab3e79f332960c2d9cbb3cca681168	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_016.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99393	1ec7588d3f6b5f13bc75446c48e584fc93be7a87c960f2f4d322685c1f98b9f5	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_017.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99067	72edff5d5233dfe8e2a1ae639c03defabc459276a2782099aedf7ea8a75c9aec	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_018.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99271	4f5dd87fc12d942f48c56017918f7a3e7e9734de11995e27a81b80ca6d55acb4	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_019.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99580	702d8d7015492df906710b0da185a92c30eb47af7fec47ce1b025b1125ee6a88	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_020.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99416	61e693c95cdb220c88a39756f3a0e2a28c40af203910721acef34f8417df4070	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_021.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98609	15f88d83cb4eb8753ce853a566f6ec9c5cb14adef56d437e9e5ed24e85dddfb3	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_022.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98842	5a2b1f4791d93b96b32c58f967858252794f7d3929de9ad656b9bd52a809c71a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_023.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98927	3ae2bab76ba4bf703bd477754ebe10a1b15fe3e0e672525070f2325691c22b77	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_024.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98953	eae8b55ded3a5c4013fb37d64f97a281fc1cc3c7137b1ad938fd10a6448cec7d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_025.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99483	0188a07e28fb21526ea2b3038f09c664629a71bf3b6b52201422dd1a51178bdf	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_026.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98573	6f524802f0be6d6fd6f9e5192e10df952f86d1429adf04dd53bfb769c3a5249c	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_027.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99080	5f43b194136d28c1138e2e41b1273c1d42e20e777b568e6d290b8b220fca74fd	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_028.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99075	7c4c8bd3a196c69bb460ead5cfdf6d0f42616d21468be81d0a6a5da8b11274e8	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_029.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99493	1ad7ab8b6ffdf7b78356273da18122cc0e1aa46003658c12ce6b93838b69f09d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_030.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99367	14ac4662d089d954560aa49416a010b186b443b8f6fce12caa641f4ab2791d45	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_031.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99658	b97822f74a6f731a94f4cdbf9924850302b5c3181db2af37652458fd546c8079	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_032.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99443	4e204c425cf79fc575309ad9b90de7043060155c7e22001e543885f4d6a02f28	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_033.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99522	b191d0fdab24909a358816bf42904ae0d9a5ff43e238db13a272508f208ba2d0	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_034.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98929	6c9eddad1099d6f3150719acd31e175ddfcc15fe6139d6f0c1b9a265d1bbce37	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_035.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99192	22ddf872dfda30a7665e9dbb4c38664e890667fd751947a2f59da656b48d6fe0	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_036.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	98841	fa9fff5a547056b806d9c1179d227b01a450dd629a7a409e672126230df303dd	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_037.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99570	1b8308b61c22e91f2f92830a5db821c68f29cfe579195959f07dddbbb602f522	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_038.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99088	7c214c8521889ae05d10b8ef2f19c5e5d1187103062fe1f0de9b2efe491964c2	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_039.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99300	b8e6f22aa3ef0a4efd29d78494021465046955f93a167344d50c3c52ee9db200	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/red_ring_roi/place_2_040.png	PNG image data, 302 x 302, 8-bit/color RGB, non-interlaced 	99639	ad274446d06bf4c0a5fb49d2c5f333380b2159e4fcdbe7267f86d456e46ecc7a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/representative_place_2.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	582725	3a336cc3a34579baaf78f0f2e4b11b8f80c38d23f700d74f855b7086a5f063fb	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage6_place_2_20260803_184748/template_calibration.json	JSON data 	186	5cf0eb5a3257af2073b7e99f03543e0a75370684f1d1d142b4af274b513dd5f6	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage7_normal_scene_20260803_185248/bridge.log	ASCII text 	426	e5770712daded200443369c442b042ea86ea58433d61b96d9a70d2866d4e0fce	G	现场验证运行日志；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage7_normal_scene_20260803_185248/detector.log	ASCII text 	267	8755e8936d1bdfd59bc8a10ccbcb3b2da063bfae568fa25789052b1bcf8bfd59	G	现场验证运行日志；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage7_normal_scene_20260803_185248/monitor_60s.json	JSON data 	991	9e51b47a399ccb327ae1e97920015841f5548cc8889ce1817519ef086c36f41d	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage8_first_blind_20260803_185543/blind_result.json	JSON data 	559	e64181dd58cccf458c076e4831758f0b0a2f729b8db3b728874ce097fa5e8e72	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage8_first_blind_20260803_185543/blind_test_screenshot.png	PNG image data, 960 x 540, 8-bit/color RGB, non-interlaced 	580569	0ff89e9d7d00e0ed7a06a7c468c4039a5682490ecf5ebe7b98b7c97d8820c688	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage8_first_blind_20260803_185543/bridge.log	ASCII text 	426	4343a31d65f6ab02d01409819e9f3f0785670f4abc7428af16a69ff22debdf48	G	现场验证运行日志；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage8_first_blind_20260803_185543/detector.log	ASCII text 	267	797605ead29ca533e6265505910036968fab57ad2d7e8f074d88ae884eacf79e	G	现场验证运行日志；无tracked固定路径引用	no	yes	yes
artifacts/field_validation/stage8_first_blind_20260803_185543/verification.json	JSON data 	152	fab51278f5045f8219cfc85e5a8ca46244f6b6bc1f676c79f8f6027acdea7c4a	E	现场验证图片或JSON结果；无tracked固定路径引用	no	yes	yes
inspection_action_executor.yaml	ASCII text 	1040	31348611f600dd66462e09dce51c6c1991c6dc8dbcd4c5677a6228733d347d53	D	旧配置快照；正式配置已在rk_bringup且launch注入关键参数	no	yes	yes
maze_handoff_20260804/B2_1_FIRST_TURN_AUTONOMOUS_DRY_RUN.md	UTF-8 Unicode text 	11062	735fda7b4f2f8da84e7a455be409a3de3cee571f96447bbdaddd88547d548492	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/HANDOFF_SUMMARY.md	UTF-8 Unicode text 	3067	b25a7e8c1af282b5eab45c0c578301f0108831509b8e41b2fa9b24ede812fce6	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/MAZE_ACCEPTANCE_MATRIX.md	UTF-8 Unicode text, with very long lines 	4437	2986cb1a35764a063ff81ca21530b0ee08d48b97bd7fd744e0928c76331b3f5a	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/MAZE_MASTER_PLAN.md	UTF-8 Unicode text 	4777	272dbc7861baa58963796aa05bb36a52004843ce081b90eb946f51cb0da57955	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/MAZE_PROGRESS_TRACKER.md	UTF-8 Unicode text 	7218	93c3aeaa2042dccbacd6edc11f8604dab3a7f1189684b5f8b942b47853676e48	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/MAZE_TEST_EVIDENCE_INDEX.md	UTF-8 Unicode text, with very long lines 	2931	00633fc7f7e6a5ccadf223ba1493e1e6953dfa35a9fd15f457c4c05ae57dbe00	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
maze_handoff_20260804/b2_1_a_round15_geometry_summary.json	JSON data 	6557	bfe47a0a6d92195e57dffaa244206bb249dc55d4df510d57b05a92ebfa4f6745	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/b2_1_a_round15_geometry_summary_v2.json	JSON data 	7734	733f688b01cd8f2d4d44baff8a44e659ab4654972014474b58ac2011c03607d6	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/b2_1_a_round15_geometry_summary_v3.json	JSON data 	3031	5781a8d0870be6969e70b1303c3638b7081118b565310b3db9c2073d327b5c15	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/bag_metadata/b2_1_a_static_empty_20260803_004235/metadata.yaml	ASCII text, with very long lines 	1822	a9a5f496e80de9ee8e7a242cedc73c4b77d91b9742089372f36f586e6b099d2c	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/bag_metadata/b2_1_a_static_maze_entry_20260803_011251/metadata.yaml	ASCII text 	347	c9c0519a1beccfe070b56eb91f5fc74afe5676d5f9fd3a63742c2dfcb9e6babe	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/bag_metadata/b2_1_a_static_maze_entry_20260803_011605/metadata.yaml	ASCII text 	732	abb18e8135fdf0d7fe37d96c52efe90128781df178fb9848435f99bc45038404	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/bag_metadata/b2_1_a_static_maze_entry_retry_20260803_170707/metadata.yaml	ASCII text, with very long lines 	1229	7aecb0587eab3eb6ff114bae2fa5d99c5ef213e1c3bb8cbe97ab491fadb61a12	E	离线回放或bag元数据证据快照；含本机路径	no	yes	yes
maze_handoff_20260804/maze_project_status.yaml	UTF-8 Unicode text 	4218	2e60840641067ffa17ff0910b639c0d82bb9412dd83be221965c8285d09eafaf	D	历史交接/状态文档；canonical tracked文档相同或更新	no	yes	yes
tools/go2_legacy_stair_cli/build/CMakeCache.txt	ASCII text 	13181	bf9b3cff95ae273df5fa81f734c5d40ff0e61496ba2dcc56ae7906ad21e77dcc	F	CMake/colcon构建或安装产物；源码不存在且无tracked引用	no	yes	yes
tools/go2_legacy_stair_cli/build/CMakeFiles/3.16.3/CMakeCXXCompiler.cmake	ASCII text, with very long lines 	5456	27a34d4f437feb6c7585f0043263ce37b44bf3fc5021a653fa6ec5189fdf481c	F	CMake/colcon构建或安装产物；源码不存在且无tracked引用	no	yes	yes
tools/go2_legacy_stair_cli/build/CMakeFiles/3.16.3/CMakeDetermineCompilerABI_CXX.bin	ELF 64-bit LSB shared object, ARM aarch64, version 1 (SYSV), dynamically linked, interpreter /lib/ld-linux-aarch64.so.1, BuildID[sha1]=8c94a258bb9b05e1b8627325e4ed8c545aefb6bf, for GNU/Linux 3.7.0, not stripped 	9296	c1cdf83cc9781c56f8cdf9b9f80208927702a63569698723c3952ab35142cb56	H	编译二进制/对象快照；源码不存在且无tracked引用	no	yes	yes
tools/go2_legacy_stair_cli/build/CMakeFiles/3.16.3/CMakeSystem.cmake	ASCII text 	392	34d72e62e0a5bd9715f575cffe9709e05950a17372f2d9e47d9914f9db8c5705	F	CMake/colcon构建或安装产物；源码不存在且无tracked引用	no	yes	yes
tools/go2_legacy_stair_cli/build/CMakeFiles/3.16.3/CompilerIdCXX/CMakeCXXCompilerId.cpp	C source, ASCII text 	20091	f14bde86890747b7f5f01e4ced595dfc637340ec091c288334d9b47f67264eb8	F	CMake/colcon构建或安装产物；源码不存在且无tracked引用	no	yes	yes
